id,program_name,university_name,country,city,tuition_per_semester,degree_level,field_of_study,language_of_instruction,semester_fee,application_fee,living_cost_per_month,official_url,direct_application_url,source_url,full_description_text,program_duration_months,duration,intake,application_deadline,format,pace
portugal-universidade-de-lisboa-faculdade-de-ciencias-meteorology-oceanography-and-geophysics-lisboa-bachelor,"Meteorology, Oceanography and Geophysics",Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Bachelor,Ciências da terra,Portuguese,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/meteorology-oceanography-and-geophysics?level=licenciatura,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"This Degree aims to train a new generation of professionals in the fields of Meteorology, Oceanography and Geophysics, with the ability to intervene in Earth monitoring systems, climate, ocean and solid Earth modelling and forecasting, natural risk assessment and extreme geophysical phenomena, and the quantification of energy (including renewable), water and mineral resources. Throughout the degree, students develop integrated skills in the field, data analysis, physical and data-driven modelling, and learn to find pragmatic solutions to real challenges.",36,3 years (6 semesters),Autumn,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-molecular-biology-and-genetics-lisboa-master,Molecular Biology and Genetics,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Biologia e bioquímica,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/molecular-biology-and-genetics?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"The Master's Degree in Molecular Biology and Genetics gives students specialised scientific knowledge, which is in high demand among employers in sectors that are rapidly developing in Europe and urgently need to be developed in our country.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-organismal-and-evolutionary-biology-lisboa-master,Organismal and Evolutionary Biology,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Biologia e bioquímica,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/organismal-and-evolutionary-biology?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"This Master's Degree (formerly known as ‘Evolutionary and Developmental Biology’) aims to provide an integrated view of biology from an organism-centred perspective, establishing an interconnection of concepts at various levels of biological organisation: molecular, cellular, organismal and population, from bacteria to humans.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-physics-lisboa-bachelor,Physics,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Bachelor,Física,Portuguese,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/physics?level=licenciatura,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"Physics studies Nature at all scales: from elementary particles to nuclei, atoms and molecules, to phases of matter, to planets, to galaxies, to the universe. It is a fascinating science, with intense research activity that has led to fundamental discoveries and the development of new technologies.",36,3 years (6 semesters),Autumn,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-physics-and-astrophysics-lisboa-master,Physics and Astrophysics,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Física,English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/master-physics-and-astrophysics?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"The Master's Degree in Physics and Astrophysics aims to provide advanced training in these areas and develop the ability to conduct scientific research. To teach advanced units on current topics and supervise dissertations on a wide range of subjects, it relies on lecturers and researchers from the Department of Physics with internationally recognised scientific research and extensive experience in postgraduate teaching.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-physics-and-astrophysics-lisboa-phd,Physics and Astrophysics,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,1375,PhD,Física,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/doctorate-physics-and-astrophysics?level=doutoramento,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=10,"The Doctorate in Physics and Astrophysics aims to prepare students to conduct original and independent research in a specific field of fundamental, applied or observational physics/astrophysics.",48,4 years (8 semesters),Autumn,2026-08-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-statistics-and-operational-research-lisboa-master,Statistics and Operational Research,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Estatística,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/master-statistics-and-operational-research?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"The Master's Degree in Statistics and Operational Research aims to provide students with advanced training in the areas of Statistics and Operational Research, through the deepening of fundamental knowledge with application techniques, with a view to applying it to different situations and linking it to other scientific and technological areas.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-sustainable-energy-systems-lisboa-phd,Sustainable Energy Systems,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,1375,PhD,Eletricidade e energia,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/sustainable-energy-systems?level=doutoramento,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=10,"The Doctorate in Sustainable Energy Systems aims, through an interdisciplinary approach, to train a new generation of decision-makers who are aware of sustainability issues and have knowledge in the areas of energy systems and economics. The emphasis on energy systems design, research, leadership and entrepreneurship provides doctorates with the essential tools to be at the forefront of the development of sustainable energy systems.",48,4 years (8 semesters),Autumn,2026-08-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-technological-chemistry-lisboa-bachelor,Technological Chemistry,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Bachelor,Tecnologia dos processos químicos,Portuguese,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/technological-chemistry?level=licenciatura,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"In Technological Chemistry, you will embark on a journey of discovery that explores chemistry and the materials, processes, and chemical products that drive modern society.",36,3 years (6 semesters),Autumn,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-aerospace-engineering-lisboa-master,Aerospace Engineering,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Construção e reparação de veículos a motor,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/aerospace-engineering/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Aerospace Engineering has accelerated the way we travel by developing different types of vehicles such as airplanes, helicopters, or robotized aircraft and air traffic management. It also deals with the development of rockets and satellites, and contribute s to the improvement of forms of communication. The role of an aerospace engineer involves planning and designing air and space vehicles, as well as developing all related support and control systems.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-applied-mathematics-and-computation-lisboa-master,Applied Mathematics and Computation,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Matemática,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/applied-mathematics-and-computation/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"In our daily lives, we are increasingly understanding that emerging technological areas, such as the productive sector, the financial market, information security, computational biology, telecommunications, robotics, nanotechnologies or quantum computing, have a large mathematical component. Applied Mathematics and Computation models systems from different technological areas and develops mathematical solutions that help their study or optimization, putting them into practice with the help of computational tools.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-bioengineering-and-nanosystems-lisboa-master,Bioengineering and Nanosystems,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Biologia e bioquímica,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/bioengineering-and-nanosystems/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"The MSc in Bioengineering and Nanosystems is an interdisciplinary programme, which encompasses elements of Engineering and Life Sciences, by exploring practical applications of engineering in research, development and industrial production in sectors such as Biotechnology, Information Science, Electronics and new materials. Graduates are equipped to design, build, test, analyze and apply cell lines, new molecules, nano and micro-devices, therapeutic and/or commercial interest systems in different industries, at both business and research levels.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-biological-engineering-lisboa-master,Biological Engineering,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Biologia e bioquímica,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/biological-engineering/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Biological Engineering develops new solutions to technical and scientific problems at the intersection of biology and engineering. The role of a biological engineer involves studying, designing and developing new biotechnology-based products and services with applications in health, agri-food and the environment, which are fundamental to the well-being of a modern, fair and sustainable society.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-biomedical-engineering-lisboa-master,Biomedical Engineering,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Tecnologia dos processos químicos,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/biomedical-engineering/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Biomedical Engineering focuses on the development of new innovative technological solutions to solve problems in sectors such as healthcare, fundamental medicine and clinical medicine. A biomedical engineer is capable of: designing new equipment for medical imaging, biomedical devices; producing biomaterials; developing management health systems support tools; or even developing new applications by using cell and tissue engineering for diagnosis, follow-up and medical treatment.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-biotechnology-lisboa-master,Biotechnology,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Tecnologia dos processos químicos,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/biotechnology/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Biotechnology is an emerging area that proposes technological and industrial applications for Biological Sciences, studying a range of subjects from cells and organisms characterization to the technological equipment necessary for their handling and use . Masters in Biotechnology have advanced training in multidisciplinary fields of Biological and Chemical Sciences and Technologies, allowing them to develop production processes and purification of bioproducts in the fermentation, pharmaceutical, agro-food, chemical and environmental industries.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-chemical-engineering-lisboa-master,Chemical Engineering,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Tecnologia dos processos químicos,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/chemical-engineering/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Chemical Engineering develops new solutions for technical and scientific problems in the intersection of Chemistry and Engineering. The role of a chemical engineer is to investigate, design, conceive and operate systems for transforming chemical materials into final products, through chemical and physical processes, framed by economic, social, ethical and environmental constraints",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-civil-engineering-lisboa-master,Civil Engineering,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Construção civil e engenharia civil,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/civil-engineering/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Civil Engineers play an increasingly important role in modern societies. They are responsible for designing, building, managing and maintaining the infrastructures that enable economic development. From design to operation, Civil Engineers combine technical and scientific knowledge with creativity to ensure the safety and sustainability of the built environment and its vital infrastructures, such as buildings, bridges, roads and other transportation and energy systems. Working in multidisciplinary teams and mixing innovation and responsibility, Civil Engineers shape the environment for a sustainable and resilient future.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-civil-engineering-ulisboa-and-shu-lisboa-master,Civil Engineering (ULisboa and SHU),Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Construção civil e engenharia civil,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/civil-engineering/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Civil Engineers play an increasingly important role in modern societies. They are responsible for designing, building, managing and maintaining the infrastructures that enable economic development. From design to operation, Civil Engineers combine technical and scientific knowledge with creativity to ensure the safety and sustainability of the built environment and its vital infrastructures, such as buildings, bridges, roads and other transportation and energy systems. Working in multidisciplinary teams and mixing innovation and responsibility, Civil Engineers shape the environment for a sustainable and resilient future.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-data-science-and-engineering-lisboa-master,Data Science and Engineering,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Engenharias e técnicas afins - programas não classificados noutra área de formação,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/data-science-and-engineering/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Data Science has become essential in several areas, from the financial and biomedical domains to cibersecurity, given its importance in the analysis and interpretation of high volumes of data. The interest of companies and organizations in various topics of Data Science and Engineering has been growing exponentially. Businesses recognize the enormous economic and commercial value of information, and its use as a differentiating element between competitors. Data Science thus supports strategic decisions, promotes knowledge expansion, and can even assist credit rating, self-driving vehicles, therapeutics design, content recommendation, mobility optimization, fraud detection, or stock exchange transactions.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-electrical-and-computer-engineering-lisboa-master,Electrical and Computer Engineering,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Eletrónica e automação,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/electrical-and-computer-engineering/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Electrical and Computer Engineering is a constantly evolving field that has a significant impact on society — from electric vehicles to renewable energy, robotics, advanced communications and artificial intelligence. Electrical and computer engineers acquire a solid background in computer engineering, electronics, telecommunications, control systems, robotics, and energy. By developing these skills, they design technological solutions that bridge the gap between the physical and digital worlds, applying their knowledge in areas such as innovation, health, sustainability, transportation, entertainment, and industry, among others.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-eletric-and-computer-engineering-lisboa-master,Eletric and Computer Engineering,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Eletrónica e automação,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/electrical-and-computer-engineering/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Electrical and Computer Engineering is a constantly evolving field that has a significant impact on society — from electric vehicles to renewable energy, robotics, advanced communications and artificial intelligence. Electrical and computer engineers acquire a solid background in computer engineering, electronics, telecommunications, control systems, robotics, and energy. By developing these skills, they design technological solutions that bridge the gap between the physical and digital worlds, applying their knowledge in areas such as innovation, health, sustainability, transportation, entertainment, and industry, among others.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-energy-resources-engineering-lisboa-master,Energy Resources Engineering,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Eletricidade e energia,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/energy-resources-engineering/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Energy Resources Engineering studies new ways of prospecting, exploring and valuing energy mineral resources from a sustainable perspective. This Master provides knowledge, methods and tools to characterize and model the properties and processes that occur in the Earth’s subsurface, especially those related to geoenergy (geothermal, gas and oil) and geological carbon sequestration.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-engineering-and-energy-management-lisboa-master,Engineering and Energy Management,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Eletricidade e energia,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/energy-engineering-and-management/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"For several decades now, it has become increasingly necessary to find solutions to a number of challenges related to the production, storage, transport and consumption of energy. The Master in Energy Engineering and Management addresses sustainable energy systems, in their different economic, environmental and social aspects.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-engineering-and-management-of-innovation-and-entrep,Engineering and Management of Innovation and Entrepreneurship,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Engenharias e técnicas afins - programas não classificados noutra área de formação,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/engineering-and-management-of-innovation-and-entrepreneurship/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Science and Technology have taken a decisive role in promoting business competitiveness and sustainable and socially responsible economic development. Following the motivation to value technology in these different areas, the Masters in Engineering and Management of Innovation and Entrepreneurship aims to train qualified professionals in innovation management, design thinking and development of new products and services, entrepreneurship, technology marketing, and technology policies and sectorial, contributing to the formulation and implementation of innovative business strategies and public policies.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-environmental-engineering-lisboa-master,Environmental Engineering,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Tecnologia de proteção do ambiente,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/environmental-engineering/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Environmental Engineering is an interdisciplinary field of engineering dedicated to the prevention, mitigation, and resolution of environmental problems, developing solutions that promote a balance between human development and the sustainability of the Planet. The development of these solutions is often carried out in collaboration with other fields of knowledge, which together seek to contribute to more sustainable resource management.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-environmental-engineering-ulisboa-and-shu-lisboa-ma,Environmental Engineering (ULisboa and SHU),Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Tecnologia de proteção do ambiente,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/environmental-engineering/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Environmental Engineering is an interdisciplinary field of engineering dedicated to the prevention, mitigation, and resolution of environmental problems, developing solutions that promote a balance between human development and the sustainability of the Planet. The development of these solutions is often carried out in collaboration with other fields of knowledge, which together seek to contribute to more sustainable resource management.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-information-and-enterprise-systems-lisboa-master,Information and Enterprise Systems,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Ciências informáticas,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/information-and-enterprise-systems/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"The Master’s Programme in Information and Enterprise Systems addresses the study of business technologies and systems, as well as the functioning of organisations, in order to seek solutions to the needs of constant technological innovation. The Técnico master’s students thus acquire skills that enable them to develop methodologies for exploration, application and evaluation of technologies adjusted to the study of intervention in scenarios of digital use, exploration and experimentation in an organisational context.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-information-security-and-cyberspace-law-lisboa-mast,Information Security and Cyberspace Law,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Ciências informáticas,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/information-security-and-cyberspace-law/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Access to information and protection of communications in a global and technological world are admittedly crucial for economic and social progress, and for the sovereignty of States. National and international institutions for the regulation, monitoring and implementation of strategies for Cyberspace have been created, as well as the development of critical infrastructures, where qualified professionals work in both the technical and academic and scientific fields, who sought to complement their training with this 2nd Study cycle.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-information-systems-and-computer-engineering-lisboa,Information Systems and Computer Engineering,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Eletrónica e automação,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/computer-science-and-engineering/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Computers are everywhere! On your desk, as tablets or cell phones, embedded in pacemakers or insulin pumps, controlling lights or industrial systems, in cars or planes, in Tv sets or fridges. Computer Engineering applications range from organisation management to telecommunications, banks and insurance companies, healthcare, education, justice, defense, and also culture and entertainment. The role of a computing engineer involves the development, management and maintenance of software, while seeking to develop increasingly faster and more comprehensive solutions.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-materials-engineering-lisboa-master,Materials Engineering,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,"Materiais (indústrias da madeira, cortiça, papel, plástico, vidro e outros)",Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/materials-engineering/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Materials Engineering focuses on developing new materials (from their atomic structure to large-scale production), studying their behaviour and methods for enhancement and innovation, while addressing significant societal challenges. It studies materials from their composition and properties to production and recycling processes. A materials engineer acquires the skills to analyse, test, and select materials (ranging from polymers to metals and ceramics, including advanced materials like nanomaterials and biomaterials) for applications in sectors such as health, energy, the environment, mobility, and electronics. Materials engineers pay particular attention to the sustainability of materials, aiming to create solutions that minimise environmental impact, thereby supporting the energy transition and reducing reliance on fossil fuels.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-mechanical-engineering-lisboa-master,Mechanical Engineering,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Metalurgia e metalomecânica,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/mechanical-engineering/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Mechanical Engineering is fundamental in the manufacture of the different objects we use daily, as well as in the automation of the world around us. The role of a mechanical engineer is to analyze, design and design components, tools, machines and equipment, and also perform functions of organisation and management of production in an industry.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-instituto-superior-tecnico-microbiology-lisboa-master,Microbiology,Universidade de Lisboa - Instituto Superior Técnico,Portugal,Lisboa,3500,Master,Biologia e bioquímica,Portuguese / English,30,100,565-815 EUR,https://tecnico.ulisboa.pt/en/education/courses/masters-programmes/microbiology/,https://tecnico.ulisboa.pt/en/education/study-at-tecnico/applications/international-students/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Microbiology studies microorganisms, namely their genome, cell function, diversity and evolution, essential to understanding the fundamental mechanisms of life. Técnico MSc in Microbiology studies the microbial community proposing applications for sectors such as industrial biotechnology, environmental recovery, energy production, human and animal health and in the food sector.",24,4 semesters (2 years),Check official site,2026-05-22,On Campus,Full-time
